Subs,cancellation_date
514637,NULL
514638,NULL
514640,NULL
514646,NULL
514657,NULL
514671,NULL
514672,NULL
514674,NULL
514675,3/9/16
514679,NULL
514681,NULL
514683,3/11/16
514693,NULL
514698,NULL
514700,3/28/16
514710,NULL
514727,NULL
514730,NULL
514740,NULL
514742,NULL
514750,NULL
514773,NULL
514786,NULL
514790,NULL
514796,NULL
514802,NULL
514806,NULL
514821,NULL
514826,NULL
514830,NULL
514838,NULL
514844,NULL
514851,NULL
514862,NULL
514866,NULL
514871,NULL
514877,NULL
514886,3/19/16
514899,NULL
514909,NULL
514921,NULL
514933,NULL
514934,NULL
514937,NULL
514946,NULL
514957,NULL
514965,NULL
514968,NULL
514987,NULL
514995,NULL
515001,NULL
515007,NULL
515013,4/5/16
515021,NULL
515023,NULL
515025,NULL
515029,NULL
515036,NULL
515038,NULL
515045,3/24/16
515056,3/24/16
515058,NULL
515066,NULL
515070,NULL
515072,NULL
515073,NULL
515075,NULL
515078,4/10/16
515084,4/15/16
515086,NULL
515093,NULL
515094,NULL
515097,NULL
515100,NULL
515106,NULL
515113,NULL
515114,NULL
515119,NULL
515131,NULL
515138,NULL
515143,NULL
515153,4/5/16
515155,NULL
515156,NULL
515157,NULL
515158,NULL
515165,NULL
515166,NULL
515168,NULL
515170,NULL
515175,NULL
515202,NULL
515223,NULL
515242,NULL
515248,NULL
515252,NULL
515253,NULL
515256,NULL
515277,NULL
515280,NULL
515283,NULL
515287,3/15/16
515292,NULL
515297,NULL
515272,NULL
515304,NULL
515305,NULL
515306,NULL
515313,NULL
515316,NULL
515320,NULL
515321,NULL
515323,NULL
515326,NULL
515328,NULL
515329,4/8/16
515330,NULL
515335,NULL
515341,NULL
515343,NULL
515347,NULL
515351,NULL
515358,4/8/16
515364,NULL
515375,NULL
515389,NULL
515391,NULL
515395,NULL
515397,NULL
515399,NULL
515404,4/10/16
515407,NULL
515409,NULL
515414,3/22/16
515416,NULL
515425,NULL
515421,NULL
515457,3/15/16
515461,NULL
515467,NULL
515470,NULL
515475,NULL
515480,NULL
515484,NULL
515499,NULL
515502,NULL
515507,NULL
515511,NULL
515509,4/18/16
515528,NULL
515534,4/10/16
515537,3/16/16
515545,3/10/16
515550,3/10/16
515552,3/16/16
515562,3/10/16
515565,3/18/16
515568,3/12/16
515574,3/14/16
515579,NULL
515590,NULL
515603,NULL
515605,NULL
515606,NULL
515608,NULL
515610,NULL
515612,NULL
515614,NULL
515627,NULL
515628,NULL
515639,NULL
515648,4/9/16
515653,NULL
515660,NULL
515674,3/23/16
515675,NULL
515681,3/18/16
515684,NULL
515685,NULL
515697,NULL
515700,NULL
515702,NULL
515703,NULL
515706,NULL
515714,NULL
515716,NULL
515718,NULL
515721,NULL
515727,NULL
515729,NULL
515733,NULL
515735,NULL
515736,NULL
515738,NULL
515737,NULL
515740,3/11/16
515741,NULL
515743,NULL
515747,4/1/16
515755,NULL
515760,NULL
515764,NULL
515773,NULL
515796,NULL
515801,NULL
515808,4/8/16
515818,4/8/16
515821,NULL
515837,NULL
515841,NULL
515850,NULL
515857,NULL
515859,NULL
515861,NULL
515880,NULL
515885,NULL
515889,3/29/16
515891,NULL
515892,NULL
515894,NULL
515899,NULL
515900,4/16/16
515906,NULL
515908,NULL
515913,NULL
515921,NULL
515924,NULL
515928,NULL
515932,NULL
515946,NULL
515967,NULL
515968,NULL
515976,NULL
515973,NULL
515994,NULL
515996,NULL
516000,NULL
516001,NULL
516029,NULL
516032,NULL
516035,NULL
516055,NULL
516071,NULL
516075,NULL
516079,4/11/16
516084,NULL
516085,NULL
516096,NULL
516102,NULL
516105,NULL
516110,NULL
516114,NULL
516117,NULL
516123,NULL
516135,NULL
516138,NULL
516141,NULL
516151,NULL
516153,NULL
516155,3/14/16
516157,4/5/16
516161,NULL
516163,NULL
516170,NULL
516173,NULL
516178,NULL
516181,NULL
516184,4/8/16
516191,NULL
516194,NULL
516213,NULL
516219,NULL
516221,NULL
516222,4/7/16
516243,NULL
516244,NULL
516246,NULL
516255,NULL
516272,NULL
516281,NULL
516282,NULL
516284,4/8/16
516286,NULL
516297,NULL
516300,NULL
516304,NULL
516308,NULL
516309,NULL
516315,NULL
516327,3/21/16
516338,NULL
516343,NULL
516351,4/13/16
516361,4/7/16
516368,NULL
516374,3/21/16
516380,NULL
516384,NULL
516393,NULL
516398,NULL
516401,NULL
516407,NULL
516422,4/2/16
516424,NULL
516425,NULL
516429,NULL
516431,NULL
516434,NULL
516446,NULL
516461,3/13/16
516464,NULL
516470,NULL
516474,NULL
516479,NULL
516493,NULL
516508,NULL
516513,NULL
516515,NULL
516517,NULL
516518,NULL
516529,NULL
516528,NULL
516537,NULL
516540,NULL
516547,4/6/16
516550,NULL
516555,NULL
516556,4/13/16
516557,NULL
516558,NULL
516561,NULL
516564,NULL
516574,NULL
516576,NULL
516582,4/8/16
516590,NULL
516595,NULL
516598,NULL
516601,NULL
516610,3/27/16
516621,NULL
516624,NULL
516629,NULL
516633,NULL
516650,NULL
516651,NULL
516654,3/11/16
516660,NULL
516662,NULL
516675,NULL
516679,NULL
516681,NULL
516686,NULL
516687,3/14/16
516689,NULL
516699,NULL
516700,NULL
516714,4/18/16
516715,NULL
516717,NULL
516720,NULL
516733,NULL
516739,NULL
516745,NULL
516744,NULL
516771,NULL
516772,NULL
516773,NULL
516778,4/16/16
516783,3/10/16
516794,3/19/16
516816,NULL
516820,NULL
516823,NULL
516827,NULL
516829,NULL
516832,NULL
516835,NULL
516841,NULL
516858,3/19/16
516863,NULL
516862,NULL
516866,NULL
516870,NULL
516878,NULL
516881,NULL
516893,NULL
516895,NULL
516896,NULL
516899,NULL
516904,NULL
516906,NULL
516912,NULL
516918,NULL
516927,NULL
516933,NULL
516935,NULL
516937,NULL
516940,NULL
516943,NULL
516947,NULL
516963,NULL
516968,NULL
516978,NULL
516980,NULL
516993,NULL
516991,NULL
516998,NULL
517005,NULL
517009,NULL
517012,NULL
517015,NULL
517017,NULL
517020,NULL
517026,NULL
517027,NULL
517047,NULL
517055,NULL
517065,3/12/16
517075,4/14/16
517081,NULL
517084,NULL
517087,NULL
517104,NULL
517123,NULL
517147,NULL
517151,NULL
517163,NULL
517164,NULL
517175,NULL
517192,NULL
517193,NULL
517197,NULL
517203,4/14/16
517206,NULL
517213,NULL
517224,NULL
517244,3/17/16
517248,NULL
517258,NULL
517261,NULL
517262,NULL
517265,NULL
517272,NULL
517275,NULL
517279,NULL
517297,NULL
517311,NULL
517313,NULL
517325,NULL
517327,NULL
517331,NULL
517332,NULL
517338,NULL
517341,NULL
517349,NULL
517354,NULL
517357,4/17/16
517371,NULL
517376,NULL
517377,NULL
517380,NULL
517388,NULL
517397,NULL
517410,NULL
517411,NULL
517406,NULL
517415,3/29/16
517417,3/29/16
517418,3/25/16
517438,NULL
517442,NULL
517459,NULL
517467,NULL
517478,4/8/16
517487,NULL
517518,4/1/16
517545,NULL
517548,NULL
517559,NULL
517562,NULL
517575,NULL
517577,NULL
517582,NULL
517585,NULL
517594,NULL
517620,4/8/16
517622,NULL
517625,NULL
517626,4/18/16
517630,NULL
517632,4/11/16
517641,3/16/16
517648,3/19/16
517650,NULL
517656,NULL
517663,NULL
517665,NULL
517670,3/16/16
517671,NULL
517684,NULL
517685,NULL
517688,NULL
517691,NULL
517698,NULL
517700,NULL
517704,NULL
517707,NULL
517710,NULL
517721,NULL
517732,4/16/16
517734,NULL
517736,NULL
517742,NULL
517751,NULL
517755,NULL
517759,NULL
517760,NULL
517769,NULL
517770,NULL
517776,NULL
517787,NULL
517789,NULL
517791,3/16/16
517805,NULL
517811,NULL
517813,NULL
517819,NULL
517822,NULL
517825,3/15/16
517838,NULL
517843,3/18/16
517848,3/17/16
517849,3/10/16
517851,3/16/16
517853,3/13/16
517854,3/19/16
517873,3/16/16
517903,3/11/16
517904,3/13/16
517912,3/16/16
517913,NULL
517915,NULL
517929,NULL
517931,NULL
517936,3/15/16
517958,3/16/16
517979,3/15/16
517981,NULL
517988,3/10/16
517991,3/17/16
517994,3/17/16
518012,3/19/16
518036,3/19/16
518040,3/16/16
518042,3/17/16
518043,3/14/16
518049,3/15/16
518051,NULL
518052,NULL
518058,NULL
518067,NULL
518074,NULL
518076,NULL
518084,NULL
518090,NULL
518100,NULL
518101,NULL
518103,NULL
518117,NULL
518132,NULL
518135,4/11/16
518136,NULL
518148,NULL
518150,NULL
518157,NULL
518162,3/12/16
518164,NULL
518166,NULL
518173,NULL
518180,NULL
518183,NULL
518184,NULL
518186,NULL
518189,NULL
518202,NULL
518206,NULL
518228,NULL
518231,3/25/16
518234,NULL
518237,NULL
518249,NULL
518251,NULL
518250,3/10/16
518252,NULL
518258,4/4/16
518263,NULL
518268,NULL
518274,NULL
518287,NULL
518298,NULL
518303,NULL
518307,NULL
518308,NULL
518318,NULL
518322,NULL
518332,NULL
518339,NULL
518346,3/17/16
518354,3/18/16
518357,3/13/16
518367,3/17/16
518373,3/11/16
518379,3/11/16
518380,3/10/16
518384,3/18/16
518385,3/10/16
518392,3/13/16
518394,3/13/16
518397,3/19/16
518403,3/16/16
518405,3/11/16
518406,3/19/16
518410,3/16/16
518424,3/17/16
518426,3/18/16
518427,3/12/16
518432,3/13/16
518434,3/12/16
518436,NULL
518438,NULL
518440,NULL
518444,NULL
518448,NULL
518449,3/14/16
518450,3/15/16
518456,3/10/16
518463,3/14/16
518464,3/11/16
518473,3/13/16
518474,3/17/16
518481,3/13/16
518482,3/12/16
518486,3/15/16
518487,3/17/16
518496,3/16/16
518500,3/19/16
518508,3/12/16
518516,3/15/16
518530,3/16/16
518543,3/17/16
518546,3/11/16
518548,3/13/16
518552,3/12/16
518555,3/14/16
518560,3/15/16
518572,3/18/16
518575,3/12/16
518576,3/11/16
518589,3/18/16
518593,3/16/16
518605,3/20/16
518612,3/19/16
518622,3/18/16
518625,3/13/16
518623,3/19/16
518630,3/15/16
518631,3/20/16
518633,3/11/16
518636,3/15/16
518640,3/16/16
518643,3/14/16
518638,3/13/16
518653,3/11/16
518656,3/18/16
518664,3/16/16
518666,3/14/16
518673,3/19/16
518693,3/19/16
518696,3/20/16
518699,3/12/16
518702,3/16/16
518703,3/12/16
518707,3/19/16
518720,3/11/16
518721,3/18/16
518727,3/14/16
518730,3/13/16
518734,3/13/16
518738,3/11/16
518742,NULL
518756,3/11/16
518759,NULL
518764,3/11/16
518769,NULL
518770,NULL
518799,NULL
518811,NULL
518815,NULL
518816,NULL
518819,NULL
518825,NULL
518829,NULL
518833,NULL
518840,NULL
518845,NULL
518850,NULL
518854,3/19/16
518860,NULL
518871,NULL
518872,NULL
518884,NULL
518886,NULL
518892,NULL
518894,NULL
518909,NULL
518916,NULL
518919,NULL
518921,NULL
518922,NULL
518924,NULL
518928,NULL
518944,NULL
518949,NULL
518955,NULL
518972,NULL
518974,NULL
518984,NULL
519005,NULL
519011,NULL
519021,NULL
519036,NULL
519039,NULL
519054,NULL
519060,4/6/16
519067,NULL
519068,3/13/16
519070,NULL
519073,NULL
519076,NULL
519079,NULL
519082,4/7/16
519092,NULL
519096,3/15/16
519103,NULL
519110,NULL
519126,NULL
519138,NULL
519145,NULL
519148,NULL
519150,NULL
519156,NULL
519158,NULL
519162,NULL
519165,NULL
519177,NULL
519182,NULL
519184,NULL
519186,NULL
519197,NULL
519200,NULL
519207,NULL
519217,NULL
519220,NULL
519222,NULL
519227,NULL
519232,NULL
519239,3/30/16
519244,NULL
519248,NULL
519260,NULL
519264,4/14/16
519265,NULL
519266,NULL
519267,4/7/16
519279,NULL
519290,NULL
519293,NULL
519298,NULL
519300,NULL
519303,NULL
519308,NULL
519307,NULL
519314,NULL
519330,3/11/16
519331,NULL
519351,NULL
519359,NULL
519365,NULL
519368,NULL
519369,NULL
519376,NULL
519379,3/31/16
519383,NULL
519389,3/14/16
519394,NULL
519397,NULL
519398,NULL
519400,NULL
519403,NULL
519425,NULL
519426,NULL
519434,NULL
519437,4/11/16
519446,NULL
519450,NULL
519455,NULL
519460,NULL
519462,NULL
519466,NULL
519471,NULL
519472,NULL
519477,NULL
519482,NULL
519489,NULL
519495,NULL
519514,NULL
519518,3/12/16
519522,3/19/16
519525,NULL
519542,NULL
519545,NULL
519548,NULL
519550,4/17/16
519551,NULL
519558,NULL
519561,NULL
519562,NULL
519566,NULL
519569,NULL
519575,NULL
519586,NULL
519590,NULL
519596,NULL
519599,NULL
519616,NULL
519620,NULL
519622,NULL
519626,NULL
519635,4/6/16
519636,NULL
519637,4/8/16
519642,NULL
519645,3/21/16
519646,NULL
519650,NULL
519653,NULL
519656,4/17/16
519658,3/14/16
519671,NULL
519673,NULL
519674,NULL
519693,NULL
519694,NULL
519695,NULL
519697,NULL
519698,NULL
519701,NULL
519702,NULL
519706,NULL
519707,NULL
519712,NULL
519713,NULL
519719,NULL
519722,NULL
519736,NULL
519739,NULL
519741,NULL
519744,4/8/16
519747,NULL
519756,NULL
519767,3/11/16
519776,3/14/16
519782,NULL
519785,NULL
519793,3/19/16
519798,NULL
519799,NULL
519800,NULL
519803,NULL
519810,NULL
519814,NULL
519820,4/14/16
519825,NULL
519826,NULL
519829,NULL
519832,NULL
519837,NULL
519841,NULL
519845,NULL
519851,NULL
519858,NULL
519862,3/21/16
519869,4/3/16
519871,4/11/16
519872,NULL
519889,NULL
519892,NULL
519898,NULL
519905,NULL
519906,NULL
519907,NULL
519910,NULL
519923,NULL
519927,NULL
519928,NULL
519930,4/2/16
519931,NULL
519932,NULL
519933,NULL
519935,NULL
519939,3/30/16
519944,NULL
519946,3/12/16
519947,NULL
519961,NULL
519965,NULL
519969,NULL
519994,3/15/16
519997,NULL
520001,NULL
520003,NULL
520014,NULL
520015,NULL
520022,NULL
520024,NULL
520028,NULL
520032,NULL
520033,NULL
520045,NULL
520047,NULL
520048,NULL
520055,NULL
520058,NULL
520062,NULL
520074,NULL
520080,NULL
520094,NULL
520097,NULL
520098,NULL
520105,NULL
520104,3/18/16
520108,NULL
520116,NULL
520123,NULL
520125,NULL
520129,NULL
520131,NULL
520133,NULL
520136,NULL
520137,NULL
520141,4/10/16
520157,NULL
520159,NULL
520162,NULL
520173,3/29/16
520184,NULL
520185,NULL
520198,NULL
520211,NULL
520216,NULL
520227,4/6/16
520228,NULL
520241,NULL
520243,NULL
520250,NULL
520253,NULL
520257,NULL
520260,3/12/16
520265,3/17/16
520279,NULL
520289,NULL
520291,NULL
520302,NULL
520304,NULL
520306,NULL
520307,NULL
520315,NULL
520325,NULL
520336,NULL
520352,NULL
520358,NULL
520364,NULL
520371,NULL
520376,3/20/16
520378,NULL
520381,NULL
520385,NULL
520399,NULL
520402,NULL
520409,NULL
520414,NULL
520415,NULL
520422,NULL
520425,NULL
520428,NULL
520429,4/8/16
520432,NULL
520435,NULL
520437,NULL
520444,NULL
520447,NULL
520470,NULL
520476,NULL
520485,NULL
520488,NULL
520495,NULL
520497,4/8/16
520516,NULL
520520,NULL
520522,NULL
520528,NULL
520535,NULL
520536,4/8/16
520542,4/8/16
520563,NULL
520577,NULL
520580,NULL
520588,NULL
520605,3/11/16
520610,3/11/16
520615,NULL
520642,NULL
520643,NULL
520648,NULL
520651,NULL
520656,NULL
520668,NULL
520678,NULL
520685,NULL
520688,NULL
520690,NULL
520692,NULL
520694,NULL
520699,NULL
520704,3/31/16
520707,NULL
520734,NULL
520739,NULL
520741,NULL
520744,NULL
520746,NULL
520751,NULL
520753,NULL
520776,NULL
520778,NULL
520781,NULL
520791,NULL
520796,NULL
520798,NULL
520799,NULL
520801,NULL
520811,NULL
520815,NULL
520819,NULL
520829,NULL
520833,NULL
520834,NULL
520839,NULL
520849,NULL
520851,NULL
520857,NULL
520862,NULL
520861,NULL
520874,NULL
520878,NULL
520881,NULL
520883,4/12/16
520885,NULL
520887,NULL
520889,NULL
520916,NULL
520921,NULL
520928,NULL
520933,3/16/16
520938,NULL
520939,NULL
520940,3/19/16
520946,3/18/16
520950,3/13/16
520960,3/11/16
520965,NULL
520966,NULL
520978,NULL
520983,NULL
520987,NULL
520990,4/9/16
520989,3/21/16
521004,NULL
521005,NULL
521016,NULL
521019,NULL
521024,NULL
521025,NULL
521027,NULL
521032,NULL
521031,NULL
521037,NULL
521042,NULL
521048,NULL
521052,NULL
521055,NULL
521059,NULL
521061,4/7/16
521065,NULL
521071,NULL
521072,NULL
521079,NULL
521083,NULL
521085,NULL
521087,NULL
521100,NULL
521105,NULL
521106,NULL
521107,NULL
521109,NULL
521115,NULL
521123,NULL
521134,3/30/16
521139,NULL
521142,NULL
521148,NULL
521151,NULL
521152,NULL
521154,NULL
521160,NULL
521161,NULL
521170,NULL
521172,NULL
521174,4/5/16
521184,NULL
521186,NULL
521189,NULL
521193,NULL
521199,NULL
521202,NULL
521206,NULL
521216,NULL
521221,NULL
521220,NULL
521223,NULL
521231,NULL
521236,3/24/16
521254,NULL
521256,NULL
521267,NULL
521273,NULL
521274,NULL
521280,NULL
521289,NULL
521290,NULL
521296,NULL
521297,NULL
521303,4/14/16
521317,NULL
521325,NULL
521327,NULL
521342,NULL
521343,3/16/16
521347,3/16/16
521349,NULL
521352,NULL
521355,NULL
521358,4/4/16
521363,NULL
521376,NULL
521379,4/9/16
521381,4/9/16
521401,NULL
521407,NULL
521412,NULL
521414,NULL
521416,NULL
521425,NULL
521427,NULL
521443,NULL
521447,NULL
521449,NULL
521453,NULL
521454,NULL
521455,NULL
521474,NULL
521475,NULL
521483,NULL
521484,4/12/16
521487,NULL
521501,NULL
521504,NULL
521513,NULL
521515,NULL
521517,NULL
521519,NULL
521521,NULL
521536,NULL
521550,NULL
521552,NULL
521564,NULL
521567,NULL
521569,NULL
521576,NULL
521581,NULL
521584,NULL
521587,3/15/16
521589,3/24/16
521590,NULL
521591,NULL
521600,NULL
521603,NULL
521625,NULL
521632,NULL
521633,NULL
521635,NULL
521637,NULL
521638,NULL
521639,NULL
521645,NULL
521659,4/1/16
521667,NULL
521677,NULL
521686,NULL
521689,NULL
521691,NULL
521693,NULL
521694,NULL
521699,NULL
521714,NULL
521719,NULL
521724,NULL
521741,NULL
521742,NULL
521756,NULL
521757,NULL
521758,NULL
521761,NULL
521767,NULL
521773,NULL
521777,NULL
521780,NULL
521787,NULL
521795,NULL
521798,NULL
521800,NULL
521803,NULL
521806,4/6/16
521810,NULL
521818,4/9/16
521825,NULL
521829,NULL
521826,NULL
521857,NULL
521861,NULL
521866,NULL
521869,3/16/16
521876,NULL
521878,NULL
521893,NULL
521903,3/19/16
521904,NULL
521906,NULL
521909,NULL
521911,NULL
521924,NULL
521928,3/12/16
521932,NULL
521934,NULL
521936,NULL
521949,NULL
521950,NULL
521967,NULL
521969,NULL
521971,NULL
521975,NULL
521976,4/11/16
521987,NULL
521988,NULL
521990,NULL
521995,NULL
522006,NULL
522009,NULL
522027,NULL
522033,3/17/16
522048,NULL
522054,NULL
522057,NULL
522060,NULL
522061,NULL
522066,NULL
522070,NULL
522073,NULL
522075,NULL
522078,3/15/16
522086,NULL
522093,NULL
522096,NULL
522107,NULL
522110,NULL
522115,NULL
522116,NULL
522119,NULL
522121,NULL
522128,NULL
522131,4/14/16
522134,NULL
522138,NULL
522140,NULL
522164,NULL
522166,NULL
522167,NULL
522169,NULL
522174,NULL
522180,NULL
522183,NULL
522190,NULL
522192,NULL
522197,NULL
522199,4/9/16
522205,NULL
522208,NULL
522216,4/16/16
522230,4/16/16
522232,NULL
522241,NULL
522244,NULL
522253,NULL
522258,NULL
522267,NULL
522275,NULL
522282,NULL
522285,3/17/16
522288,4/9/16
522291,NULL
522305,NULL
522307,NULL
522319,NULL
522346,NULL
522349,NULL
522352,NULL
522364,NULL
522366,NULL
522367,NULL
522377,NULL
522388,NULL
522398,3/14/16
522414,3/16/16
522416,3/20/16
522418,3/12/16
522421,3/13/16
522430,3/17/16
522440,NULL
522445,NULL
522446,NULL
522450,NULL
522452,NULL
522473,NULL
522476,NULL
522488,NULL
522490,NULL
522508,NULL
522515,NULL
522518,NULL
522524,NULL
522526,NULL
522506,NULL
522532,NULL
522539,NULL
522543,NULL
522547,NULL
522549,NULL
522551,NULL
522553,NULL
522556,NULL
522558,NULL
522566,NULL
522569,NULL
522576,NULL
522589,NULL
522590,NULL
522597,NULL
522603,NULL
522606,NULL
522619,NULL
522623,NULL
522629,NULL
522627,NULL
522630,NULL
522631,NULL
522635,NULL
522642,NULL
522645,3/12/16
522647,NULL
522648,NULL
522649,NULL
522652,NULL
522654,NULL
522661,4/10/16
522676,NULL
522677,NULL
522680,NULL
522681,NULL
522695,NULL
522703,NULL
522708,NULL
522717,NULL
522720,NULL
522726,NULL
522733,4/2/16
522731,NULL
522740,NULL
522742,NULL
522744,NULL
522752,NULL
522755,NULL
522764,NULL
522767,NULL
522771,NULL
522775,NULL
522781,NULL
522790,4/10/16
522799,NULL
522803,NULL
522807,NULL
522809,NULL
522812,NULL
522816,NULL
522820,4/13/16
522823,NULL
522825,3/12/16
522832,NULL
522835,NULL
522840,NULL
522843,NULL
522853,NULL
522854,NULL
522861,NULL
522862,NULL
522864,NULL
522870,NULL
522877,3/29/16
522878,NULL
522885,NULL
522893,3/14/16
522902,NULL
522903,3/19/16
522912,NULL
522914,NULL
522915,NULL
522918,NULL
522931,NULL
522933,NULL
522944,NULL
522948,NULL
522952,NULL
522957,3/15/16
522968,3/12/16
522976,NULL
